#proteinId	gotermId	goName	gotermType	goAcc
1578389	5939	zinc ion binding	molecular_function	GO:0008270
1578389	19030	sequence-specific DNA binding	molecular_function	GO:0043565
1578398	3043	protein kinase activity	molecular_function	GO:0004672
1578398	3736	ATP binding	molecular_function	GO:0005524
1578398	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1578398	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
1578398	3052	protein kinase CK2 activity	molecular_function	GO:0004682
1578407	2700	subtilase activity	molecular_function	GO:0004289
1578407	4639	proteolysis	biological_process	GO:0006508
1578407	5908	serine-type peptidase activity	molecular_function	GO:0008236
1578407	11413	tripeptidyl-peptidase I activity	molecular_function	GO:0019131
1578409	2175	nucleic acid binding	molecular_function	GO:0003676
1578409	2216	RNA binding	molecular_function	GO:0003723
1578409	3838	nucleus	cellular_component	GO:0005634
1578409	3930	cytoplasm	cellular_component	GO:0005737
1578409	4541	RNA processing	biological_process	GO:0006396
1578437	2175	nucleic acid binding	molecular_function	GO:0003676
1578437	5939	zinc ion binding	molecular_function	GO:0008270
1578437	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
1578437	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
1578437	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
1578437	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
1578437	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
1578450	3708	binding	molecular_function	GO:0005488
1578466	5830	metabolic process	biological_process	GO:0008152
1578478	19400	cellular carbohydrate metabolic process	biological_process	GO:0044262
1578478	21335	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	molecular_function	GO:0046912
1578478	2290	catalytic activity	molecular_function	GO:0003824
1578478	5830	metabolic process	biological_process	GO:0008152
1578478	2344	ATP citrate synthase activity	molecular_function	GO:0003878
1578478	3930	cytoplasm	cellular_component	GO:0005737
1578478	3136	succinate-CoA ligase (ADP-forming) activity	molecular_function	GO:0004775
1578492	2888	monooxygenase activity	molecular_function	GO:0004497
1578492	3721	iron ion binding	molecular_function	GO:0005506
1578492	4283	electron transport	biological_process	GO:0006118
1578492	12251	heme binding	molecular_function	GO:0020037
1578492	21511	3-hydroxyphenylacetate 6-hydroxylase activity	molecular_function	GO:0047094
1578502	21986	4-carboxymuconolactone decarboxylase activity	molecular_function	GO:0047575
1578523	2796	hexokinase activity	molecular_function	GO:0004396
1578523	3736	ATP binding	molecular_function	GO:0005524
1578523	4261	glycolysis	biological_process	GO:0006096
1578540	9710	oxidoreductase activity	molecular_function	GO:0016491
1578540	21336	transition metal ion binding	molecular_function	GO:0046914
1578544	2290	catalytic activity	molecular_function	GO:0003824
1578555	4283	electron transport	biological_process	GO:0006118
1578555	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
1578555	24535	NAD binding	molecular_function	GO:0051287
1578555	9710	oxidoreductase activity	molecular_function	GO:0016491
1578555	2429	UDP-glucose 6-dehydrogenase activity	molecular_function	GO:0003979
1578561	162	nucleotide binding	molecular_function	GO:0000166
1578561	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
1578561	3736	ATP binding	molecular_function	GO:0005524
1578564	2196	transcription factor activity	molecular_function	GO:0003700
1578564	3838	nucleus	cellular_component	GO:0005634
1578564	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1578564	5939	zinc ion binding	molecular_function	GO:0008270
1578564	2176	DNA binding	molecular_function	GO:0003677
1578564	4499	transcription	biological_process	GO:0006350
1578577	2413	NADPH:quinone reductase activity	molecular_function	GO:0003960
1578585	3228	signal transducer activity	molecular_function	GO:0004871
1578585	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
1578585	11290	guanyl nucleotide binding	molecular_function	GO:0019001
1578585	5250	signal transduction	biological_process	GO:0007165
1578587	8565	nucleobase transmembrane transporter activity	molecular_function	GO:0015205
1578587	9237	nucleobase, nucleoside, nucleotide and nucleic acid transport	biological_process	GO:0015931
1578587	9320	membrane	cellular_component	GO:0016020
1578588	3737	GTP binding	molecular_function	GO:0005525
1578599	10026	carboxy-lyase activity	molecular_function	GO:0016831
1578599	12002	carboxylic acid metabolic process	biological_process	GO:0019752
1578599	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
1578599	4649	amino acid and derivative metabolic process	biological_process	GO:0006519
1578599	2500	aromatic-L-amino-acid decarboxylase activity	molecular_function	GO:0004058
1578600	9710	oxidoreductase activity	molecular_function	GO:0016491
1578600	23919	FAD binding	molecular_function	GO:0050660
1578600	2407	NADH dehydrogenase activity	molecular_function	GO:0003954
1578606	2770	glutathione transferase activity	molecular_function	GO:0004364
1578613	11484	phosphatase activator activity	molecular_function	GO:0019211
1578621	4283	electron transport	biological_process	GO:0006118
1578621	9320	membrane	cellular_component	GO:0016020
1578621	9710	oxidoreductase activity	molecular_function	GO:0016491
1578621	3721	iron ion binding	molecular_function	GO:0005506
1578621	9321	integral to membrane	cellular_component	GO:0016021
1578621	23919	FAD binding	molecular_function	GO:0050660
1578627	2227	structural constituent of ribosome	molecular_function	GO:0003735
1578627	3827	intracellular	cellular_component	GO:0005622
1578627	4025	ribosome	cellular_component	GO:0005840
1578627	4556	translation	biological_process	GO:0006412
1578639	2175	nucleic acid binding	molecular_function	GO:0003676
1578654	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1578654	4143	carbohydrate metabolic process	biological_process	GO:0005975
1578654	2946	chitinase activity	molecular_function	GO:0004568
1578654	4200	chitin catabolic process	biological_process	GO:0006032
1578654	6462	endochitinase activity	molecular_function	GO:0008843
1578663	2888	monooxygenase activity	molecular_function	GO:0004497
1578663	3721	iron ion binding	molecular_function	GO:0005506
1578663	4283	electron transport	biological_process	GO:0006118
1578663	12251	heme binding	molecular_function	GO:0020037
1578663	10970	benzoate 4-monooxygenase activity	molecular_function	GO:0018664
1578674	3827	intracellular	cellular_component	GO:0005622
1578674	19030	sequence-specific DNA binding	molecular_function	GO:0043565
1578674	2176	DNA binding	molecular_function	GO:0003677
1578674	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
1578674	16887	DNA polymerase activity	molecular_function	GO:0034061
1578694	3736	ATP binding	molecular_function	GO:0005524
1578694	4591	protein folding	biological_process	GO:0006457
1578694	24336	unfolded protein binding	molecular_function	GO:0051082
1578694	3727	protein binding	molecular_function	GO:0005515
1578694	19405	cellular protein metabolic process	biological_process	GO:0044267
1578700	2422	RNA ligase (ATP) activity	molecular_function	GO:0003972
1578700	3736	ATP binding	molecular_function	GO:0005524
1578700	4535	tRNA splicing	biological_process	GO:0006388
1578705	5830	metabolic process	biological_process	GO:0008152
1578705	9710	oxidoreductase activity	molecular_function	GO:0016491
1578709	2175	nucleic acid binding	molecular_function	GO:0003676
1578709	5939	zinc ion binding	molecular_function	GO:0008270
1578709	3827	intracellular	cellular_component	GO:0005622
1578717	2290	catalytic activity	molecular_function	GO:0003824
1578720	15275	2-alkenal reductase activity	molecular_function	GO:0032440
1578721	5830	metabolic process	biological_process	GO:0008152
1578721	10041	carbon-sulfur lyase activity	molecular_function	GO:0016846
1578736	3003	phospholipase C activity	molecular_function	GO:0004629
1578736	5250	signal transduction	biological_process	GO:0007165
1578736	5323	intracellular signaling cascade	biological_process	GO:0007242
1578736	2830	phosphoinositide phospholipase C activity	molecular_function	GO:0004435
1578736	4758	lipid metabolic process	biological_process	GO:0006629
1578736	3724	calcium ion binding	molecular_function	GO:0005509
1578746	3727	protein binding	molecular_function	GO:0005515
1578766	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
1578766	9582	dephosphorylation	biological_process	GO:0016311
1578766	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
1578784	2981	phosphatidylcholine-sterol O-acyltransferase activity	molecular_function	GO:0004607
1578784	4758	lipid metabolic process	biological_process	GO:0006629
1578784	20466	phospholipid:diacylglycerol acyltransferase activity	molecular_function	GO:0046027
1578789	3014	phosphoribosylanthranilate isomerase activity	molecular_function	GO:0004640
1578789	4698	tryptophan metabolic process	biological_process	GO:0006568
1578789	2823	indole-3-glycerol-phosphate synthase activity	molecular_function	GO:0004425
1578789	2491	anthranilate synthase activity	molecular_function	GO:0004049
1578789	5830	metabolic process	biological_process	GO:0008152
1578789	2290	catalytic activity	molecular_function	GO:0003824
1578826	2227	structural constituent of ribosome	molecular_function	GO:0003735
1578826	3827	intracellular	cellular_component	GO:0005622
1578826	4025	ribosome	cellular_component	GO:0005840
1578826	4556	translation	biological_process	GO:0006412
1578834	5830	metabolic process	biological_process	GO:0008152
1578834	9710	oxidoreductase activity	molecular_function	GO:0016491
1578834	2750	glucose dehydrogenase activity	molecular_function	GO:0004344
1578834	10756	pinocarveol dehydrogenase activity	molecular_function	GO:0018446
1578834	10757	chloral hydrate dehydrogenase activity	molecular_function	GO:0018447
1578834	10758	hydroxymethylmethylsilanediol oxidase activity	molecular_function	GO:0018448
1578834	10759	1-phenylethanol dehydrogenase activity	molecular_function	GO:0018449
1578834	10760	myrtenol dehydrogenase activity	molecular_function	GO:0018450
1578834	17983	versicolorin reductase activity	molecular_function	GO:0042469
1578834	20156	ketoreductase activity	molecular_function	GO:0045703
1578842	3846	nuclear pore	cellular_component	GO:0005643
1578842	10146	poly(A)+ mRNA export from nucleus	biological_process	GO:0016973
1578844	2246	actin binding	molecular_function	GO:0003779
1578844	12936	actin cytoskeleton organization and biogenesis	biological_process	GO:0030036
1578854	3727	protein binding	molecular_function	GO:0005515
1578854	5939	zinc ion binding	molecular_function	GO:0008270
1578861	2888	monooxygenase activity	molecular_function	GO:0004497
1578861	4283	electron transport	biological_process	GO:0006118
1578861	4851	aromatic compound metabolic process	biological_process	GO:0006725
1578861	5830	metabolic process	biological_process	GO:0008152
1578861	9710	oxidoreductase activity	molecular_function	GO:0016491
1578861	10968	phenol 2-monooxygenase activity	molecular_function	GO:0018662
1578871	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1578871	4143	carbohydrate metabolic process	biological_process	GO:0005975
1578871	2290	catalytic activity	molecular_function	GO:0003824
1578871	13135	carbohydrate binding	molecular_function	GO:0030246
1578871	16745	glucan 1,3-alpha-glucosidase activity	molecular_function	GO:0033919
1578878	9367	mRNA metabolic process	biological_process	GO:0016071
1578878	13392	ribonucleoprotein complex	cellular_component	GO:0030529
1578897	6419	beta-lactamase activity	molecular_function	GO:0008800
1578897	13507	beta-lactam antibiotic catabolic process	biological_process	GO:0030655
1578897	21106	response to antibiotic	biological_process	GO:0046677
1578898	6429	cellulase activity	molecular_function	GO:0008810
1578903	9985	hydrolase activity	molecular_function	GO:0016787
1578930	140	Golgi membrane	cellular_component	GO:0000139
1578930	3930	cytoplasm	cellular_component	GO:0005737
1578930	4994	intracellular protein transport	biological_process	GO:0006886
1578930	22638	vesicle fusion with Golgi apparatus	biological_process	GO:0048280
1578930	6212	protein transporter activity	molecular_function	GO:0008565
1578930	9320	membrane	cellular_component	GO:0016020
1578930	3708	binding	molecular_function	GO:0005488
1578934	5939	zinc ion binding	molecular_function	GO:0008270
1578946	2290	catalytic activity	molecular_function	GO:0003824
1578946	5830	metabolic process	biological_process	GO:0008152
1578946	21782	succinate-hydroxymethylglutarate CoA-transferase activity	molecular_function	GO:0047369
1578950	3736	ATP binding	molecular_function	GO:0005524
